site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,n_red_list_lepi_pa,n_red_list_plant_pa,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
AEG17,av_reg_dist_lepi_pa_AEG17,ALB,AEG17,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.98,10.02,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,948
AEG18,av_reg_dist_lepi_pa_AEG18,ALB,AEG18,7,1,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,3.5,6.57,20,41.76,10.44,389.54,av_reg_dist_lepi_pa,0.26890756302521,10.44,948
AEG19,av_reg_dist_lepi_pa_AEG19,ALB,AEG19,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.13,10.69,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,948
AEG20,av_reg_dist_lepi_pa_AEG20,ALB,AEG20,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.19,26.93,27,0,0,518.44,av_reg_dist_lepi_pa,0.31764705882353,0,948
AEG21,av_reg_dist_lepi_pa_AEG21,ALB,AEG21,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.93,5.28,28,6.19,1.5475,547.05,av_reg_dist_lepi_pa,0.31764705882353,1.5475,948
AEG22,av_reg_dist_lepi_pa_AEG22,ALB,AEG22,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.84,14.89,30,31.92,7.98,574.31,av_reg_dist_lepi_pa,0.31764705882353,7.98,948
AEG23,av_reg_dist_lepi_pa_AEG23,ALB,AEG23,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,0.49,2.53,44,196.86,49.215,695.91,av_reg_dist_lepi_pa,0.203921568627451,49.215,948
AEG24,av_reg_dist_lepi_pa_AEG24,ALB,AEG24,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.88,4.86,32,84.89,21.2225,574.31,av_reg_dist_lepi_pa,0.31764705882353,21.2225,948
AEG25,av_reg_dist_lepi_pa_AEG25,ALB,AEG25,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,22.06,17.17,34,137.87,34.4675,574.31,av_reg_dist_lepi_pa,0.31764705882353,34.4675,948
AEG27,av_reg_dist_lepi_pa_AEG27,ALB,AEG27,7,1,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,2.21,10.49,17,37.64,9.41,351.11,av_reg_dist_lepi_pa,0.26890756302521,9.41,948
AEG30,av_reg_dist_lepi_pa_AEG30,ALB,AEG30,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.37,11.29,32,84.89,21.2225,574.31,av_reg_dist_lepi_pa,0.31764705882353,21.2225,948
AEG31,av_reg_dist_lepi_pa_AEG31,ALB,AEG31,7,1,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,4.28,14.27,22,44.4,11.1,414.23,av_reg_dist_lepi_pa,0.26890756302521,11.1,948
AEG36,av_reg_dist_lepi_pa_AEG36,ALB,AEG36,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.64,6.45,30,31.92,7.98,574.31,av_reg_dist_lepi_pa,0.31764705882353,7.98,948
AEG37,av_reg_dist_lepi_pa_AEG37,ALB,AEG37,5,2,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,3.93,17.6,27,3.47,0.8675,523.29,av_reg_dist_lepi_pa,0.203921568627451,0.8675,948
AEG38,av_reg_dist_lepi_pa_AEG38,ALB,AEG38,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,1.28,3.02,43,187.11,46.7775,687.6,av_reg_dist_lepi_pa,0.203921568627451,46.7775,948
AEG39,av_reg_dist_lepi_pa_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,av_reg_dist_lepi_pa,0.31764705882353,1.3575,948
AEG40,av_reg_dist_lepi_pa_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,av_reg_dist_lepi_pa,0.31764705882353,1.5475,948
AEG41,av_reg_dist_lepi_pa_AEG41,ALB,AEG41,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.39,14.55,31,58.4,14.6,574.31,av_reg_dist_lepi_pa,0.31764705882353,14.6,948
AEG42,av_reg_dist_lepi_pa_AEG42,ALB,AEG42,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.54,19.53,30,31.92,7.98,574.31,av_reg_dist_lepi_pa,0.31764705882353,7.98,948
AEG43,av_reg_dist_lepi_pa_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,av_reg_dist_lepi_pa,0.31764705882353,1.5475,948
AEG44,av_reg_dist_lepi_pa_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,av_reg_dist_lepi_pa,0.31764705882353,42.6575,948
AEG45,av_reg_dist_lepi_pa_AEG45,ALB,AEG45,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.55,7.55,40,246.23,61.5575,574.31,av_reg_dist_lepi_pa,0.31764705882353,61.5575,948
AEG46,av_reg_dist_lepi_pa_AEG46,ALB,AEG46,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.44,14.48,30,31.92,7.98,574.31,av_reg_dist_lepi_pa,0.31764705882353,7.98,948
AEG47,av_reg_dist_lepi_pa_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,av_reg_dist_lepi_pa,0.658823529411765,134.575,948
AEG48,av_reg_dist_lepi_pa_AEG48,ALB,AEG48,7,1,AEG45,0.11111,0.3,0.08333,0.28571,0.26891,0.18571,0.10968,0,0.52352,0.3654,0.23333,0.5,7.68,18.05,18,39.03,9.7575,364.11,av_reg_dist_lepi_pa,0.26890756302521,9.7575,948
AEG1,sum_troph_int_pa_AEG01,ALB,AEG01,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.79,4.98,29,5.43,1.3575,574.31,sum_troph_int_pa,0.258064516129032,1.3575,950
AEG2,sum_troph_int_pa_AEG02,ALB,AEG02,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.34,10.83,29,5.43,1.3575,574.31,sum_troph_int_pa,0.258064516129032,1.3575,950
AEG3,sum_troph_int_pa_AEG03,ALB,AEG03,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.19,5.5,30,31.92,7.98,574.31,sum_troph_int_pa,0.258064516129032,7.98,950
AEG4,sum_troph_int_pa_AEG04,ALB,AEG04,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.39,18.68,36,173.99,43.4975,574.31,sum_troph_int_pa,0.258064516129032,43.4975,950
AEG5,sum_troph_int_pa_AEG05,ALB,AEG05,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.16,4.87,36,173.99,43.4975,574.31,sum_troph_int_pa,0.258064516129032,43.4975,950
AEG6,sum_troph_int_pa_AEG06,ALB,AEG06,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,6.4,12.67,38,140.96,35.24,643.46,sum_troph_int_pa,0.180645161290323,35.24,950
AEG7,sum_troph_int_pa_AEG07,ALB,AEG07,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,9.1,18.05,18,15.75,3.9375,387.39,sum_troph_int_pa,0.206451612903226,3.9375,950
AEG8,sum_troph_int_pa_AEG08,ALB,AEG08,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,8.1,6.54,26,21.36,5.34,489.41,sum_troph_int_pa,0.258064516129032,5.34,950
AEG9,sum_troph_int_pa_AEG09,ALB,AEG09,12,1,AEG09,1,0.9,1,0.85714,0.65882,0.67241,0.89032,0.5,0.35467,0.7213,0.26667,1,12.39,23.69,18,631.82,157.955,-401.34,sum_troph_int_pa,0.890322580645161,157.955,950
AEG11,sum_troph_int_pa_AEG11,ALB,AEG11,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.61,8.87,35,155.93,38.9825,574.31,sum_troph_int_pa,0.258064516129032,38.9825,950
AEG12,sum_troph_int_pa_AEG12,ALB,AEG12,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,14.75,8.5,22,17.92,4.48,440.71,sum_troph_int_pa,0.206451612903226,4.48,950
AEG13,sum_troph_int_pa_AEG13,ALB,AEG13,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,6.74,12.49,33,41.22,10.305,644.47,sum_troph_int_pa,0.245161290322581,10.305,950
AEG14,sum_troph_int_pa_AEG14,ALB,AEG14,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,5.64,10.74,25,19.46,4.865,478.59,sum_troph_int_pa,0.206451612903226,4.865,950
AEG15,sum_troph_int_pa_AEG15,ALB,AEG15,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,3.78,11.94,33,41.22,10.305,644.47,sum_troph_int_pa,0.245161290322581,10.305,950
AEG17,sum_troph_int_pa_AEG17,ALB,AEG17,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.98,10.02,29,5.43,1.3575,574.31,sum_troph_int_pa,0.258064516129032,1.3575,950
AEG18,sum_troph_int_pa_AEG18,ALB,AEG18,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,3.5,6.57,20,16.85,4.2125,414.45,sum_troph_int_pa,0.206451612903226,4.2125,950
AEG19,sum_troph_int_pa_AEG19,ALB,AEG19,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.13,10.69,29,5.43,1.3575,574.31,sum_troph_int_pa,0.258064516129032,1.3575,950
AEG20,sum_troph_int_pa_AEG20,ALB,AEG20,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.19,26.93,27,0,0,518.44,sum_troph_int_pa,0.258064516129032,0,950
AEG21,sum_troph_int_pa_AEG21,ALB,AEG21,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.93,5.28,28,6.19,1.5475,547.05,sum_troph_int_pa,0.258064516129032,1.5475,950
AEG22,sum_troph_int_pa_AEG22,ALB,AEG22,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,4.84,14.89,30,31.92,7.98,574.31,sum_troph_int_pa,0.258064516129032,7.98,950
AEG23,sum_troph_int_pa_AEG23,ALB,AEG23,6,3,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,0.49,2.53,44,224.05,56.0125,668.72,sum_troph_int_pa,0.206451612903226,56.0125,950
AEG24,sum_troph_int_pa_AEG24,ALB,AEG24,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.88,4.86,32,40.18,10.045,619.02,sum_troph_int_pa,0.245161290322581,10.045,950
AEG25,sum_troph_int_pa_AEG25,ALB,AEG25,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,22.06,17.17,34,42.6,10.65,669.58,sum_troph_int_pa,0.245161290322581,10.65,950
AEG26,sum_troph_int_pa_AEG26,ALB,AEG26,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,1.4,23.34,19,647.77,161.9425,-380.8,sum_troph_int_pa,1,161.9425,950
AEG27,sum_troph_int_pa_AEG27,ALB,AEG27,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,2.21,10.49,17,15.19,3.7975,373.56,sum_troph_int_pa,0.206451612903226,3.7975,950
AEG30,sum_troph_int_pa_AEG30,ALB,AEG30,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,1.37,11.29,32,40.18,10.045,619.02,sum_troph_int_pa,0.245161290322581,10.045,950
AEG31,sum_troph_int_pa_AEG31,ALB,AEG31,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,4.28,14.27,22,17.92,4.48,440.71,sum_troph_int_pa,0.206451612903226,4.48,950
AEG36,sum_troph_int_pa_AEG36,ALB,AEG36,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.64,6.45,30,31.92,7.98,574.31,sum_troph_int_pa,0.258064516129032,7.98,950
AEG37,sum_troph_int_pa_AEG37,ALB,AEG37,5,2,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,3.93,17.6,27,3.47,0.8675,523.29,sum_troph_int_pa,0.180645161290323,0.8675,950
AEG38,sum_troph_int_pa_AEG38,ALB,AEG38,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,1.28,3.02,43,187.11,46.7775,687.6,sum_troph_int_pa,0.180645161290323,46.7775,950
AEG39,sum_troph_int_pa_AEG39,ALB,AEG39,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.55,10.74,29,5.43,1.3575,574.31,sum_troph_int_pa,0.258064516129032,1.3575,950
AEG40,sum_troph_int_pa_AEG40,ALB,AEG40,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.88,13.89,28,6.19,1.5475,547.05,sum_troph_int_pa,0.258064516129032,1.5475,950
AEG41,sum_troph_int_pa_AEG41,ALB,AEG41,15,2,AEG14,0.27778,0.13333,0,0.28571,0.06659,0.05856,0.24516,0,0.95847,0.89153,1,0,5.39,14.55,31,39.46,9.865,593.25,sum_troph_int_pa,0.245161290322581,9.865,950
AEG42,sum_troph_int_pa_AEG42,ALB,AEG42,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,2.54,19.53,30,31.92,7.98,574.31,sum_troph_int_pa,0.258064516129032,7.98,950
AEG43,sum_troph_int_pa_AEG43,ALB,AEG43,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,0.7,14.02,28,6.19,1.5475,547.05,sum_troph_int_pa,0.258064516129032,1.5475,950
AEG44,sum_troph_int_pa_AEG44,ALB,AEG44,14,3,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.16,24.71,36,170.63,42.6575,574.31,sum_troph_int_pa,0.258064516129032,42.6575,950
AEG45,sum_troph_int_pa_AEG45,ALB,AEG45,5,3,AEG38,0.22222,0.33333,0.16667,0.14286,0.20392,0.12037,0.18065,0,0.51751,0.64879,0.46667,0.5,1.55,7.55,40,158.9,39.725,661.63,sum_troph_int_pa,0.180645161290323,39.725,950
AEG46,sum_troph_int_pa_AEG46,ALB,AEG46,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.44,14.48,30,31.92,7.98,574.31,sum_troph_int_pa,0.258064516129032,7.98,950
AEG47,sum_troph_int_pa_AEG47,ALB,AEG47,12,1,AEG47,0.83333,0.83333,0.83333,0.42857,0.65882,0.57778,1,0,0.64851,0.66035,0,1,7.68,29.89,16,538.3,134.575,-380.8,sum_troph_int_pa,1,134.575,950
AEG48,sum_troph_int_pa_AEG48,ALB,AEG48,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,7.68,18.05,18,15.75,3.9375,387.39,sum_troph_int_pa,0.206451612903226,3.9375,950
AEG1,av_reg_dist_plant_pa_AEG01,ALB,AEG01,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,9.79,4.98,29,5.43,1.3575,574.31,av_reg_dist_plant_pa,0.12037037037037,1.3575,965
AEG2,av_reg_dist_plant_pa_AEG02,ALB,AEG02,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,6.34,10.83,29,5.43,1.3575,574.31,av_reg_dist_plant_pa,0.12037037037037,1.3575,965
AEG3,av_reg_dist_plant_pa_AEG03,ALB,AEG03,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.19,5.5,30,31.92,7.98,574.31,av_reg_dist_plant_pa,0.12037037037037,7.98,965
AEG4,av_reg_dist_plant_pa_AEG04,ALB,AEG04,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,4.39,18.68,36,103.74,25.935,644.56,av_reg_dist_plant_pa,0.254901960784314,25.935,965
AEG5,av_reg_dist_plant_pa_AEG05,ALB,AEG05,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,8.16,4.87,36,103.74,25.935,644.56,av_reg_dist_plant_pa,0.254901960784314,25.935,965
AEG6,av_reg_dist_plant_pa_AEG06,ALB,AEG06,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,6.4,12.67,38,125.23,31.3075,659.19,av_reg_dist_plant_pa,0.254901960784314,31.3075,965
AEG7,av_reg_dist_plant_pa_AEG07,ALB,AEG07,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,9.1,18.05,18,15.75,3.9375,387.39,av_reg_dist_plant_pa,0.185714285714286,3.9375,965
AEG8,av_reg_dist_plant_pa_AEG08,ALB,AEG08,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,8.1,6.54,26,19.96,4.99,490.82,av_reg_dist_plant_pa,0.185714285714286,4.99,965
AEG11,av_reg_dist_plant_pa_AEG11,ALB,AEG11,4,3,AEG11,0,0.4,0,0.28571,0.02521,0.2549,0.05161,0,0.50679,0.20428,0.1,1,5.61,8.87,35,93.53,23.3825,636.7,av_reg_dist_plant_pa,0.254901960784314,23.3825,965
AEG12,av_reg_dist_plant_pa_AEG12,ALB,AEG12,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,14.75,8.5,22,17.92,4.48,440.71,av_reg_dist_plant_pa,0.185714285714286,4.48,965
AEG13,av_reg_dist_plant_pa_AEG13,ALB,AEG13,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,6.74,12.49,33,292.04,73.01,393.65,av_reg_dist_plant_pa,0.489247311827957,73.01,965
AEG14,av_reg_dist_plant_pa_AEG14,ALB,AEG14,6,2,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,5.64,10.74,25,19.46,4.865,478.59,av_reg_dist_plant_pa,0.185714285714286,4.865,965
AEG15,av_reg_dist_plant_pa_AEG15,ALB,AEG15,9,2,AEG22,0.55556,0.6,0.41667,0.28571,0.31765,0.48925,0.58065,0,0.65439,0.64125,0.5,0.5,3.78,11.94,33,292.04,73.01,393.65,av_reg_dist_plant_pa,0.489247311827957,73.01,965
AEG17,av_reg_dist_plant_pa_AEG17,ALB,AEG17,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,1.98,10.02,29,5.43,1.3575,574.31,av_reg_dist_plant_pa,0.12037037037037,1.3575,965
AEG18,av_reg_dist_plant_pa_AEG18,ALB,AEG18,6,1,AEG23,0.11111,0.43333,0,0.28571,0,0.18571,0.20645,0,1,0.36939,0.46667,0.5,3.5,6.57,20,16.85,4.2125,414.45,av_reg_dist_plant_pa,0.185714285714286,4.2125,965
AEG19,av_reg_dist_plant_pa_AEG19,ALB,AEG19,14,2,AEG44,0.38889,0.43333,0.16667,0.28571,0.31765,0.12037,0.25806,0,0.35841,0.3427,0.23333,1,5.13,10.69,29,5.43,1.3575,574.31,av_reg_dist_plant_pa,0.12037037037037,1.3575,965
AEG20,av_reg_dist_plant_pa_AEG20,ALB,AEG20,12,2,AEG48,0.55556,0.56667,0.66667,1,0.86878,1,0.25806,1,0.09532,0.39658,0.23333,1,2.19,26.93,27,837.19,209.2975,-318.75,av_reg_dist_plant_pa,1,209.2975,965
