site_id,id,region,epid,measure_id,glz_class,epid_assigned,n_lepi,n_plant,av_reg_dist_lepi_pa,av_reg_dist_plant_pa,sum_troph_int_pa,n_unique_int_pa,connectance_pa,z_score_nest_pa,sum_crops_pa,n_crop_pests_pa,sizemanagementunit_ha,slope,glz,oc_ha,oc_0.25ha,p_ha,optimisation,ecovalue,cost,budget
SEG48,av_reg_dist_plant_pa_SEG48,SCH,SEG48,7,3,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,42.2,1.02,37,515.24,128.81,379.69,av_reg_dist_plant_pa,1,128.81,4738
SEG49,av_reg_dist_plant_pa_SEG49,SCH,SEG49,7,1,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,10.53,1.39,26,188.52,47.13,417.42,av_reg_dist_plant_pa,1,47.13,4738
SEG1,connectance_pa_SEG01,SCH,SEG01,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,23,0.42,45,813.41,203.35,264.51,connectance_pa,0.850574712643678,203.35,6699
SEG2,connectance_pa_SEG02,SCH,SEG02,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,45,0.06,47,834.35,208.59,264.51,connectance_pa,0.850574712643678,208.59,6699
SEG3,connectance_pa_SEG03,SCH,SEG03,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,30.4,0.35,45,813.41,203.35,264.51,connectance_pa,0.850574712643678,203.35,6699
SEG4,connectance_pa_SEG04,SCH,SEG04,12,1,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,71.5,0.35,24,284.39,71.1,259.18,connectance_pa,0.850574712643678,71.1,6699
SEG5,connectance_pa_SEG05,SCH,SEG05,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,71.5,0.35,39,711.45,177.86,264.51,connectance_pa,0.850574712643678,177.86,6699
SEG6,connectance_pa_SEG06,SCH,SEG06,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,28.57,0.16,33,448.09,112.02,264.51,connectance_pa,0.850574712643678,112.02,6699
SEG8,connectance_pa_SEG08,SCH,SEG08,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,17.9,0.43,39,711.45,177.86,264.51,connectance_pa,0.850574712643678,177.86,6699
SEG9,connectance_pa_SEG09,SCH,SEG09,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,42.2,0,34,505.26,126.32,264.51,connectance_pa,0.850574712643678,126.32,6699
SEG10,connectance_pa_SEG10,SCH,SEG10,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,30.4,0.67,45,813.41,203.35,264.51,connectance_pa,0.850574712643678,203.35,6699
SEG11,connectance_pa_SEG11,SCH,SEG11,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,30.4,0,40,772.9,193.23,264.51,connectance_pa,0.850574712643678,193.23,6699
SEG12,connectance_pa_SEG12,SCH,SEG12,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,23,0.36,45,813.41,203.35,264.51,connectance_pa,0.850574712643678,203.35,6699
SEG13,connectance_pa_SEG13,SCH,SEG13,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,8.46,0.65,32,424.23,106.06,264.51,connectance_pa,0.850574712643678,106.06,6699
SEG14,connectance_pa_SEG14,SCH,SEG14,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,16.5,1.39,47,834.35,208.59,264.51,connectance_pa,0.850574712643678,208.59,6699
SEG15,connectance_pa_SEG15,SCH,SEG15,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,71.5,0.6,39,711.45,177.86,264.51,connectance_pa,0.850574712643678,177.86,6699
SEG16,connectance_pa_SEG16,SCH,SEG16,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,71.5,1.11,38,672.3,168.07,264.51,connectance_pa,0.850574712643678,168.07,6699
SEG17,connectance_pa_SEG17,SCH,SEG17,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,28.57,0.68,33,448.09,112.02,264.51,connectance_pa,0.850574712643678,112.02,6699
SEG19,connectance_pa_SEG19,SCH,SEG19,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,51.6,0.12,40,772.9,193.23,264.51,connectance_pa,0.850574712643678,193.23,6699
SEG20,connectance_pa_SEG20,SCH,SEG20,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,19,0.82,32,424.23,106.06,264.51,connectance_pa,0.850574712643678,106.06,6699
SEG21,connectance_pa_SEG21,SCH,SEG21,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,8.3,0.55,32,424.23,106.06,264.51,connectance_pa,0.850574712643678,106.06,6699
SEG22,connectance_pa_SEG22,SCH,SEG22,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,33.67,0.26,50,853.92,213.48,264.51,connectance_pa,0.850574712643678,213.48,6699
SEG23,connectance_pa_SEG23,SCH,SEG23,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,43.4,0.18,37,630.42,157.61,264.51,connectance_pa,0.850574712643678,157.61,6699
SEG24,connectance_pa_SEG24,SCH,SEG24,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,58.69,0.72,37,630.42,157.61,264.51,connectance_pa,0.850574712643678,157.61,6699
SEG25,connectance_pa_SEG25,SCH,SEG25,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,8.98,0.98,35,544.4,136.1,264.51,connectance_pa,0.850574712643678,136.1,6699
SEG26,connectance_pa_SEG26,SCH,SEG26,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,43.4,0.31,34,505.26,126.32,264.51,connectance_pa,0.850574712643678,126.32,6699
SEG28,connectance_pa_SEG28,SCH,SEG28,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,19.9,0.96,48,834.35,208.59,264.51,connectance_pa,0.850574712643678,208.59,6699
SEG29,connectance_pa_SEG29,SCH,SEG29,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,19.9,0.62,48,834.35,208.59,264.51,connectance_pa,0.850574712643678,208.59,6699
SEG31,connectance_pa_SEG31,SCH,SEG31,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,32.44,4.68,45,813.41,203.35,264.51,connectance_pa,0.850574712643678,203.35,6699
SEG32,connectance_pa_SEG32,SCH,SEG32,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,32.44,2.44,56,915.38,228.84,264.51,connectance_pa,0.850574712643678,228.84,6699
SEG33,connectance_pa_SEG33,SCH,SEG33,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,8.17,3.55,37,630.42,157.61,264.51,connectance_pa,0.850574712643678,157.61,6699
SEG34,connectance_pa_SEG34,SCH,SEG34,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,27.76,8.09,37,630.42,157.61,264.51,connectance_pa,0.850574712643678,157.61,6699
SEG35,connectance_pa_SEG35,SCH,SEG35,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,27.76,2.47,40,772.9,193.23,264.51,connectance_pa,0.850574712643678,193.23,6699
SEG36,connectance_pa_SEG36,SCH,SEG36,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,6.56,3.33,36,591.28,147.82,264.51,connectance_pa,0.850574712643678,147.82,6699
SEG37,connectance_pa_SEG37,SCH,SEG37,12,1,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,18.16,4.37,21,284.67,71.17,165.36,connectance_pa,0.850574712643678,71.17,6699
SEG38,connectance_pa_SEG38,SCH,SEG38,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,3.32,2.1,34,505.26,126.32,264.51,connectance_pa,0.850574712643678,126.32,6699
SEG39,connectance_pa_SEG39,SCH,SEG39,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,11.76,1.74,34,505.26,126.32,264.51,connectance_pa,0.850574712643678,126.32,6699
SEG40,connectance_pa_SEG40,SCH,SEG40,12,1,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,16.62,3.88,25,310.23,77.56,264.51,connectance_pa,0.850574712643678,77.56,6699
SEG41,connectance_pa_SEG41,SCH,SEG41,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,8.11,0.98,39,711.45,177.86,264.51,connectance_pa,0.850574712643678,177.86,6699
SEG42,connectance_pa_SEG42,SCH,SEG42,12,2,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,10.93,4.01,29,434.97,108.74,264.51,connectance_pa,0.850574712643678,108.74,6699
SEG43,connectance_pa_SEG43,SCH,SEG43,12,1,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,9.72,2.82,23,284.49,71.12,227.9,connectance_pa,0.850574712643678,71.12,6699
SEG46,connectance_pa_SEG46,SCH,SEG46,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,3.34,1.67,41,772.9,193.23,264.51,connectance_pa,0.850574712643678,193.23,6699
SEG47,connectance_pa_SEG47,SCH,SEG47,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,10.08,4.99,36,591.28,147.82,264.51,connectance_pa,0.850574712643678,147.82,6699
SEG48,connectance_pa_SEG48,SCH,SEG48,12,3,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,42.2,1.02,37,630.42,157.61,264.51,connectance_pa,0.850574712643678,157.61,6699
SEG49,connectance_pa_SEG49,SCH,SEG49,12,1,SEG37,0.625,0.923076923,0.277173913,0.545131485,1,0,0.850574713,0.760381053,0.714285714,0.5,10.53,1.39,26,341.43,85.36,264.51,connectance_pa,0.850574712643678,85.36,6699
SEG1,n_crop_pests_pa_SEG01,SCH,SEG01,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.42,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG2,n_crop_pests_pa_SEG02,SCH,SEG02,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,45,0.06,47,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG3,n_crop_pests_pa_SEG03,SCH,SEG03,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.35,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG4,n_crop_pests_pa_SEG04,SCH,SEG04,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,71.5,0.35,24,0,0,543.57,n_crop_pests_pa,1,0,2505
SEG5,n_crop_pests_pa_SEG05,SCH,SEG05,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.35,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG6,n_crop_pests_pa_SEG06,SCH,SEG06,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.16,33,153.67,38.42,558.93,n_crop_pests_pa,1,38.42,2505
SEG8,n_crop_pests_pa_SEG08,SCH,SEG08,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,17.9,0.43,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG9,n_crop_pests_pa_SEG09,SCH,SEG09,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,42.2,0,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG10,n_crop_pests_pa_SEG10,SCH,SEG10,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0.67,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG11,n_crop_pests_pa_SEG11,SCH,SEG11,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,30.4,0,40,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG12,n_crop_pests_pa_SEG12,SCH,SEG12,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,23,0.36,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG13,n_crop_pests_pa_SEG13,SCH,SEG13,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.46,0.65,32,153.39,38.35,535.35,n_crop_pests_pa,1,38.35,2505
SEG14,n_crop_pests_pa_SEG14,SCH,SEG14,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,16.5,1.39,47,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG15,n_crop_pests_pa_SEG15,SCH,SEG15,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,0.6,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG16,n_crop_pests_pa_SEG16,SCH,SEG16,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,71.5,1.11,38,289.4,72.35,647.41,n_crop_pests_pa,1,72.35,2505
SEG17,n_crop_pests_pa_SEG17,SCH,SEG17,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,28.57,0.68,33,153.67,38.42,558.93,n_crop_pests_pa,1,38.42,2505
SEG19,n_crop_pests_pa_SEG19,SCH,SEG19,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,51.6,0.12,40,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG20,n_crop_pests_pa_SEG20,SCH,SEG20,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,19,0.82,32,153.39,38.35,535.35,n_crop_pests_pa,1,38.35,2505
SEG21,n_crop_pests_pa_SEG21,SCH,SEG21,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,8.3,0.55,32,153.39,38.35,535.35,n_crop_pests_pa,1,38.35,2505
SEG22,n_crop_pests_pa_SEG22,SCH,SEG22,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,33.67,0.26,50,330.29,82.57,788.14,n_crop_pests_pa,1,82.57,2505
SEG23,n_crop_pests_pa_SEG23,SCH,SEG23,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,43.4,0.18,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG24,n_crop_pests_pa_SEG24,SCH,SEG24,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,58.69,0.72,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG25,n_crop_pests_pa_SEG25,SCH,SEG25,11,2,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.98,0.98,35,255.32,63.83,553.59,n_crop_pests_pa,1,63.83,2505
SEG26,n_crop_pests_pa_SEG26,SCH,SEG26,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,43.4,0.31,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG28,n_crop_pests_pa_SEG28,SCH,SEG28,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.96,48,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG29,n_crop_pests_pa_SEG29,SCH,SEG29,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,19.9,0.62,48,326.36,81.59,772.5,n_crop_pests_pa,1,81.59,2505
SEG31,n_crop_pests_pa_SEG31,SCH,SEG31,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,4.68,45,321.06,80.27,756.86,n_crop_pests_pa,1,80.27,2505
SEG32,n_crop_pests_pa_SEG32,SCH,SEG32,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,32.44,2.44,56,344.84,86.21,835.05,n_crop_pests_pa,1,86.21,2505
SEG33,n_crop_pests_pa_SEG33,SCH,SEG33,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.17,3.55,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG34,n_crop_pests_pa_SEG34,SCH,SEG34,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,8.09,37,278.8,69.7,616.13,n_crop_pests_pa,1,69.7,2505
SEG35,n_crop_pests_pa_SEG35,SCH,SEG35,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,27.76,2.47,40,311.82,77.96,725.59,n_crop_pests_pa,1,77.96,2505
SEG36,n_crop_pests_pa_SEG36,SCH,SEG36,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,6.56,3.33,36,270.93,67.73,584.86,n_crop_pests_pa,1,67.73,2505
SEG37,n_crop_pests_pa_SEG37,SCH,SEG37,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,18.16,4.37,21,0,0,450.03,n_crop_pests_pa,1,0,2505
SEG38,n_crop_pests_pa_SEG38,SCH,SEG38,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,3.32,2.1,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG39,n_crop_pests_pa_SEG39,SCH,SEG39,7,2,SEG32,0.125,0.461538462,0.472222222,1,0.166666667,0,0.781609195,0.519370347,0,1,11.76,1.74,34,187.26,46.81,582.51,n_crop_pests_pa,1,46.81,2505
SEG40,n_crop_pests_pa_SEG40,SCH,SEG40,6,1,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,16.62,3.88,25,0,0,574.74,n_crop_pests_pa,1,0,2505
SEG41,n_crop_pests_pa_SEG41,SCH,SEG41,11,3,SEG21,0.375,0.384615385,1,0.545131485,0.285714286,0,0.702586207,0,0.071428571,1,8.11,0.98,39,297.28,74.32,678.68,n_crop_pests_pa,1,74.32,2505
SEG42,n_crop_pests_pa_SEG42,SCH,SEG42,6,2,SEG15,0.625,0.461538462,0.573033708,0.269406393,0.142857143,1,0.130268199,0.332717589,0.464285714,1,10.93,4.01,29,0,0,699.48,n_crop_pests_pa,1,0,2505
